title,author,label
"Saudi Arabia Is ""Pressing"" US To Drop Iran Port Blockade Plan: Report. Saudi Arabia has managed to get its oil exports up by piping its crude across the desert to the Red Sea, while Iran's Hormuz blockade persisted. Riyadh is worried those supplies would be at risk if the Red Sea's exit route were also closed.",NDTV World,0
"Who is Samrat Choudhary set to be new Bihar CM and BJP's first leader to take the top post. At 57, Choudhary has steadily risen through Bihar’s political ranks and is regarded as one of the BJP’s strongest organisational figures in the state. He currently holds the Home portfolio and has played a central role in the NDA government, often representing the BJP alongside Nitish Kumar at major official and political events.",Times of India,0
"No handshake! India's Harika breaks silence on Uzbek GM's 'Namaste'. Harika Dronavalli clarified viral handshake incident with Nodirbek Yakubboev, saying there was no disrespect. He had pre-informed her he cannot do handshakes due to religious beliefs, and her instinctive resignation gesture caused confusion. She urged social media not to blame him. Similar past incidents exist with Vaishali Rameshbabu. Harika stressed mutual respect and focus on chess, despite controversy overshadowing results.",Times of India,0
"Noida protest: Police flag QR code-based WhatsApp 'syndicate', 7 FIRs filed, over 300 held. Following violent clashes over wage demands, Noida saw heavy police presence and route marches as investigators flagged a possible organized WhatsApp syndicate. Over 300 arrests were made, and seven FIRs registered, with the situation now under control after an interim 21% wage hike was announced.",Times of India,0
"Google AI CEO’s message to engineer whose Googler buddy said Google is average at AI adoption. Google DeepMind CEO Demis Hassabis fired back at software engineer Steve Yegge after a viral post claimed Google's internal AI adoption was no better than John Deere's. Yegge, citing a conversation with a longtime Google tech director, argued a hiring freeze and reluctance to use Claude Code had left the company stuck. Google's Addy Osmani countered with numbers: 40,000 engineers doing agentic coding weekly.",Times of India,0
"'PM Modi is a deshdrohi': Rahul repeats his 'sold India in US trade deal' claim. In a two-pronged attack , Rahul Gandhi accused the BJP and the RSS of destroying the Constitution with their ""hate-filled thinking"", while claiming the ruling TMC has failed in fulfilling its promise of providing jobs to the state's youth. Addressing poll rallies in Raiganj and Malda, Gandhi claimed that 84 lakh youths in Bengal have applied for the unemployment allowance promised by the Mamata Banerjee government.",Times of India,0
"'Sab fake hai': Praful recreates Siraj moment after SRH win - WATCH. Debut sensation Praful Hinge etched his name in IPL history by claiming three wickets in the opening over against Rajasthan Royals. His remarkable spell, finishing with 4/34, propelled Sunrisers Hyderabad to a dominant 57-run victory. Following the win, Hinge recreated a Mohammed Siraj-style video, humorously clarifying his official social media presence.",Times of India,0
"US navy revives 'tanker war' playbook, launches mine-clearing ops in Persian Gulf. The US Navy has once again entered the Strait of Hormuz to hunt mines laid by the Iranians. This a repeat of the role played by the US Navy during the Tanker War, a part of the almost 8-year long Iran-Iraq War.",Times of India,0
"TCS CEO on IT dying by 2030: Companies will need more services for AI. TCS CEO K Krithivasan dismisses predictions of India's IT sector becoming obsolete by 2030, asserting that AI will amplify the need for IT services. He highlights the industry's resilience due to deep skill sets, not just cost.",Times of India,0
"Dhurandhar 2 box office collection day 27: Ranveer Singh film inches toward Rs 1100 cr. Aditya Dhar’s espionage magnum opus, 'Dhurandhar 2: The Revenge', continues its unprecedented box office reign on Day 27. Having already made history as the first Hindi film to breach the Rs 1,000 crore India net milestone, the Ranveer Singh-starrer is now closing in on the Rs 1,100 crore domestic landmark. Despite the 2026 IPL season, the film's global footprint has expanded to a staggering Rs 1,718 crore. Stay updated with live tracking, weekly breakdowns, and day-wise earnings of this cinematic phenomenon.",Times of India,0
"Explained: What is Trump trying to do with Hormuz blockade &amp; what it means for Iran &amp; US?. Ship movements have already dropped sharply, with daily crossings falling to single digits compared with around 135 during normal conditions. A blockade similar to earlier US actions off Venezuela could bring traffic to a complete halt.",Times of India,0
"Amid FCC dispute between Amazon &amp; SpaceX, Musk compliments Bezos' photograph of Blue Origin rocket. Despite ongoing FCC complaints, Jeff Bezos shared a photo of Blue Origin's New Glenn rocket, prompting a rare compliment from Elon Musk. The image signals the rocket's third mission, which will feature a reused booster. Meanwhile, SpaceX is pushing back against Amazon's FCC petition by highlighting Blue Origin's own satellite plans.",Times of India,0
"PM Modi inaugurates Delhi-Dehradun expressway: Check route, toll, travel time. Delhi-Dehradun Expressway: Passing through Delhi, Uttar Pradesh and Uttarakhand, the route is expected to bring down the current travel time of over six hours to roughly two and a half hours, according to an official statement.",Times of India,0
"Rockets, drones &amp; missiles: Can Hezbollah sustain a full-scale war with Israel?. The Israel-Lebanon border is tense as Hezbollah, despite Israeli efforts, demonstrates operational capability and strategic patience. Its dual power structure with the Lebanese Armed Forces and a sophisticated, adaptable arsenal, including extensive small arms, anti-tank systems, and rocket artillery, presents a significant challenge. This resilience shapes Lebanon's military leverage against Israel, creating a volatile balance.",Times of India,0
"Petrol, diesel losses: What oil firms are losing amid Hormuz supply squeeze. India's state-run oil companies are incurring significant losses, estimated at Rs 18 per litre on petrol and Rs 35 on diesel, due to unchanged retail prices amidst volatile global crude oil prices. Despite a government excise duty cut, these firms continue to face mounting financial strain, with potential price hikes anticipated post-state elections.",Times of India,0
"KKR's Blessing Muzarabani banned for two years for picking IPL over PSL. PCB banned Muzarabani from the PSL for two years. ""In this instance, despite a clear offer and an unequivocal acceptance of essential terms, the player chose to disregard these obligations in favor of a conflicting arrangement,"" PCB said in a statement, as cited by the Cricbuzz.",Times of India,0
"Bengal bizman found dead with gunshot wound on head, police detain ‘girlfriend’, aide. A 37-year-old man, Arup Mondal, was found dead with a gunshot wound in his Kolkata flat. His family alleges foul play, pointing to a financial dispute with his alleged girlfriend, who has been detained. Two firearms were recovered. Investigators are probing whether it was murder or suicide, with family members strongly suggesting a planned killing.",Times of India,0
"JAC 11th Result 2026 out: 99%+ pass, check link. The Jharkhand Academic Council, Ranchi announced the Class XI Examination 2026 results after conducting exams across the state. Out of 3,58,533 students who appeared, 3,55,399 were promoted, recording a 99.12 per cent pass rate. Both male and female students showed consistent performance with high success percentages. The results were declared by Chairman Dr. Natwa Hansdak in Ranchi, with officials present, marking the completion of the evaluation process without reported irregularities.",Times of India,0
"UP hikes minimum wages across categories amid Noida protest: What workers will now earn. Uttar Pradesh government has approved a significant interim hike of approximately 21% in minimum wages for workers in Gautam Buddh Nagar and Ghaziabad, effective April 1. This decision follows widespread factory worker protests. New monthly wages for unskilled, semi-skilled, and skilled workers in these regions have been revised, with the CM urging employers to ensure fair practices and benefits.",Times of India,0
"How much will Iran lose? The cost of Trump’s Hormuz blockade. Following failed talks, the US has imposed a blockade on Iranian ports in the Strait of Hormuz, potentially costing Iran $435 million daily in economic damage, primarily from lost oil and petrochemical exports. This move, aimed at pressuring Iran, could also impact China's energy imports and requires significant US naval commitment to enforce.",Times of India,0
'If MS Dhoni is ...': Former cricketer drops big hint for CSK ahead of KKR game. McClenaghan said CSK could use Dhoni as an impact player if he is available.,Times of India,0
"POSH failure at TCS Nashik? HR AGM arrested for 'ignoring' complaints; emails, chats under scanner. A major probe into alleged sexual harassment at a Nashik TCS BPO unit has led to nine FIRs and multiple arrests, including a senior HR official. Eight women employees reported misconduct and inaction by HR. Investigators are scrutinizing digital evidence and internal processes, with TCS assuring strict action and suspending accused employees.",Times of India,0
"Virat Kohli’s ‘very slow knock’ under fire, ex-cricketer questions RCB star. Aakash Chopra criticised Virat Kohli’s slow 50 off 38 balls in RCB’s win over Mumbai Indians, calling it “unbecoming” despite the result. He also questioned Kohli’s mindset and noted wasted reviews. Chopra praised Phil Salt’s explosive 78 and Rajat Patidar’s striking form, highlighting their key roles in RCB’s 18-run victory.",Times of India,0
'Every voice ignored': Rahul takes 'developed India' dig at govt over Noida workers’ protest,Times of India,0
"Trump’s blockade of Strait of Hormuz begins: How will India be impacted?. The Strait of Hormuz is a narrow stretch which is important for global trade flows, and is alone responsible for the transit of a fifth of the world’s oil supply. Asian economies like India and China source a big chunk of their crude oil, LPG, and LNG requirements via this strait.",Times of India,0
"Free LPG cylinders, Rs 2,000 for women &amp; more: What BJP promises in Tamil Nadu poll manifesto",Times of India,0
"Mass shooting at school in Turkey; one dead, 16 injured",Times of India,0
"'No gas for roti, naan': Karachi families struggle as unannounced cuts enter second week",Times of India,0
'Covered different aspects of West Asia situation': Jaishankar speaks to Israeli FM Gideon Sa'ar,Times of India,0
"'Muh utha ke nahi maar sakte': Babar triggered by strike-rate question - Watch. Babar, however, could not find rhythm and was dismissed for 18 off 20 balls. Babar Azam's slow strike rate in T20s has been a topic of discussion in recent times, and Steve Smith denying him a single in the Big Bash League (BBL) earlier was a topic of discussion in cricketing circles.",Times of India,0
"Puthandu 2026: Best Tamil new year messages, quotes, wishes and images to share. Puthandu, the Tamil New Year, is celebrated on April 14th, 2026, marking a time for family gatherings, traditional feasts like mango pachadi, and welcoming prosperity. This ancient festival, rooted in the solar calendar and legends, blends Hindu traditions, agrarian joy, and enduring family bonds, offering a cultural reset for all.",Times of India,0
"‘Blank mind’ &amp; bold leap: How Harika Dronavalli cracked freestyle chess on debut. In a nation where only four women have ever earned the GM title, 35-year-old Harika remains one of its most enduring pillars. As her compatriots prepare for the traditional grind of World Championship cycles, Harika has qualified for the inaugural FIDE Women’s Freestyle Chess World Championship, which is set to take place next year.",Times of India,0
"TCS Nashik row: Undercover op reveals sex abuse, religious pressure; firm vows 'zero tolerance'. A tip-off about a Hindu woman observing Ramzan fasts at a TCS Nashik BPO unit triggered a police investigation. Undercover operations led to arrests of seven employees amid allegations of sexual exploitation, religious coercion, and workplace harassment. TCS has suspended employees and launched an internal probe.",Times of India,0
16 warships in Middle East: How US plans to enforce sweeping blockade in Strait of Hormuz,Times of India,0
"'Picture abhi baaki hai': Iran's Bollywood jab at Trump; warns missile boats 'warming up'. Iran's consulate in Mumbai pushed back on US President Donald Trump's claims of its navy being ""finished."" Showcasing fast missile boats and referencing a Shah Rukh Khan movie dialogue, Iran warned the US that ""the movie is still left,"" asserting their defense systems remain operational and control over the Strait of Hormuz.",Times of India,0
